loadstep,alpha,gamma,blend,u_rmse,F_rmse,J_rmse,I1_rmse,I2_rmse,I3_rmse,mean_F_rmse
20,0.0001,1.0,1.0,0.004342612309942578,0.05296377345893018,0.06537570990749096,0.17901292449955702,0.3487484892011682,0.1938738439129751,0.08103456814525259
30,0.0001,1.0,1.0,0.008416669839065243,0.10155458549637936,0.14904988273835437,0.5126623530899552,0.9642677566642017,0.6085960566378135,0.08103456814525259
40,0.0001,1.0,1.0,0.012531377561213785,0.1514163624677415,0.2754859130617989,1.0602650508208893,2.1809696059892936,1.7143924919223927,0.08103456814525259
10,0.0001,10.0,0.25,0.0007563212739014383,0.05376283264542372,0.08223048705245274,0.16497685199982956,0.35446443940409444,0.19013482664260217,0.0540796439692126
20,0.0001,10.0,0.25,0.000769280036770528,0.053885278655357215,0.08707098869527784,0.17443838512690577,0.39730133333231726,0.22588269169776512,0.0540796439692126
30,0.0001,10.0,0.25,0.0007967920315396104,0.05363292712177525,0.09554096227446356,0.19108834349852477,0.45015849507379013,0.28012816763679577,0.0540796439692126
40,0.0001,10.0,0.25,0.0008826867318640345,0.05503753745429422,0.1140169092984442,0.23778206885518458,0.5477360984614066,0.4080245477667834,0.0540796439692126
10,0.0001,10.0,0.5,0.000547795721767917,0.036161219434622575,0.05518783122676049,0.1105100455896618,0.237370808658345,0.1272307081479147,0.038946446198122056
20,0.0001,10.0,0.5,0.0006387811992788384,0.03703767622342475,0.06020212692385691,0.12276722289757938,0.2740865366089915,0.1570075304753889,0.038946446198122056
30,0.0001,10.0,0.5,0.0007791377251417638,0.03862233258339789,0.07670540704497714,0.16065999390893734,0.35766698792876667,0.2502014500359853,0.038946446198122056
40,0.0001,10.0,0.5,0.001057727806344442,0.04396455655104299,0.11642806208632848,0.29208826231127505,0.5927631023270108,0.5338215856394493,0.038946446198122056
10,0.0001,10.0,0.75,0.0004085963172929179,0.019382653371814905,0.02939525585507304,0.058894651003973585,0.12619625582216942,0.06776698938124363,0.028448385808818588
20,0.0001,10.0,0.75,0.0006506811854865991,0.023047624748145465,0.03904103136895888,0.08685199750970315,0.17813994900141555,0.10660114810303545,0.028448385808818588
30,0.0001,10.0,0.75,0.0009338785875862029,0.02901547254824565,0.07320826878692227,0.16974422537549136,0.3546594521288812,0.28347390763176133,0.028448385808818588
40,0.0001,10.0,0.75,0.0014119281741343237,0.042347792567068325,0.14255006607699383,0.39504749087139374,0.8212440450164796,0.7755103044614741,0.028448385808818588
10,0.0001,10.0,1.0,0.0004154927947753119,0.009726384541999478,0.014549642188980019,0.030086106250542616,0.06316397408723644,0.03431040335678621,0.02770218120134038
20,0.0001,10.0,1.0,0.0007986397991310408,0.019540570494889567,0.03566292356767104,0.08884087297359106,0.16855800989212058,0.10657803745492907,0.02770218120134038
30,0.0001,10.0,1.0,0.001195867219370017,0.030448810989854014,0.0867961340141539,0.21394756962281966,0.45438238446447454,0.37106440685258024,0.02770218120134038
40,0.0001,10.0,1.0,0.0018448292702602565,0.05109295877861847,0.18269662279853463,0.5180198825182308,1.1838846839173516,1.09915933885328,0.02770218120134038
10,0.0001,30.0,0.25,0.0007638027273757738,0.05387725437632269,0.08240038094815459,0.16530616366089726,0.3550956262276679,0.19043548729555695,0.053810279348535044
20,0.0001,30.0,0.25,0.0007611004316130078,0.05391261631004853,0.08708255130403161,0.17394872848530446,0.39696692247471144,0.2255343995420435,0.053810279348535044
30,0.0001,30.0,0.25,0.0007543482883607387,0.053307105951236805,0.09379851858005904,0.18581133196331476,0.44288931854167807,0.2700702337318786,0.053810279348535044
40,0.0001,30.0,0.25,0.0007712389376992626,0.05414414075653215,0.10617032883437671,0.2152322361063895,0.5075162039206279,0.3476593755360319,0.053810279348535044
10,0.0001,30.0,0.5,0.0005495563842390508,0.036326580389303566,0.0554581570201679,0.11103181165012306,0.23843398348543796,0.12772066273380606,0.037017786139659156
20,0.0001,30.0,0.5,0.0005506164535791388,0.036450902602462455,0.058959450146117434,0.11752018709413754,0.26792896755583023,0.1524912394720727,0.037017786139659156
30,0.0001,30.0,0.5,0.0005515581287694644,0.036370551943089816,0.06782331785934988,0.12861570790311025,0.3142819433676144,0.20503784280828175,0.037017786139659156
40,0.0001,30.0,0.5,0.000608530060947563,0.03892310962378079,0.0836667546767587,0.21057999982508827,0.41503826307416286,0.3206030881212421,0.037017786139659156
10,0.0001,30.0,0.75,0.0003723290742676488,0.019357120443478166,0.0294679488780303,0.05893358704834098,0.1264234951639007,0.06770877500236587,0.02225085132860888
20,0.0001,30.0,0.75,0.00038255836713185337,0.019823942674280448,0.032821507931052867,0.06461473686838962,0.14693800411500738,0.08556783990504309,0.02225085132860888
30,0.0001,30.0,0.75,0.000401397738516927,0.020972006361933852,0.050240180952469626,0.08193957882837917,0.22493182571497303,0.17688652753322617,0.02225085132860888
40,0.0001,30.0,0.75,0.0005487097957555645,0.028850335834743054,0.07673134849831789,0.25414288039806027,0.43382705806903843,0.368621432665318,0.02225085132860888
10,0.0001,30.0,1.0,0.00030536006059729906,0.00824569865926115,0.012689477804087206,0.025728174908246842,0.054422721973161906,0.029127589036487024,0.015457017789427529
20,0.0001,30.0,1.0,0.00032983502381201616,0.009976542750440865,0.01945363842141611,0.0357515825563205,0.0814241834114227,0.0536945873293804,0.015457017789427529
30,0.0001,30.0,1.0,0.0003738350777779773,0.013880617835542688,0.05065107089132975,0.07034707425004372,0.2298720828594464,0.20436543238627594,0.015457017789427529
40,0.0001,30.0,1.0,0.0006221979698353999,0.02972521191246541,0.0893677482501604,0.3267801992490006,0.5710982608519154,0.4826830180636046,0.015457017789427529
10,0.0001,100.0,0.25,0.0007946382408338864,0.054805890457481944,0.08388847128239396,0.16819620810396219,0.3613834157128861,0.19386890890460243,0.05459575697735399
20,0.0001,100.0,0.25,0.0007868495788862438,0.05467040427572643,0.08841009913889336,0.17657936401958688,0.40287289798907966,0.22890930687710395,0.05459575697735399
30,0.0001,100.0,0.25,0.0007814566280591624,0.05408400547696038,0.09451483776514304,0.1891252591692816,0.447362303080374,0.26959401069594285,0.05459575697735399
40,0.0001,100.0,0.25,0.0007939676884240836,0.05482272769924721,0.1059556904184673,0.21624317272774404,0.5055577224453495,0.33151628595503724,0.05459575697735399
10,0.0001,100.0,0.5,0.0006172822578131527,0.03861311229588102,0.059195705021823315,0.11819164434081865,0.2541281602538214,0.1363056511459158,0.03877143699609211
20,0.0001,100.0,0.5,0.0006045679871145165,0.03825716632059605,0.06204238510415325,0.12375857083674713,0.2820719888830736,0.1602522988335857,0.03877143699609211
30,0.0001,100.0,0.5,0.0006052731977210673,0.03812983353597087,0.06770445967127868,0.135663994124084,0.31777132120216256,0.19417233297539607,0.03877143699609211
40,0.0001,100.0,0.5,0.0006364341476066543,0.04008563583192049,0.07816367324529055,0.20865352685714703,0.39365970363301556,0.25142064339781245,0.03877143699609211
10,0.0001,100.0,0.75,0.00048118443060567563,0.024206875839832998,0.03755888165306989,0.07422934436169797,0.16024306737645658,0.08626416249246581,0.025396536620045203
20,0.0001,100.0,0.75,0.00046232850026969245,0.023472694931882615,0.03872528887597603,0.07699350128920429,0.17522019153127474,0.09989076873505423,0.025396536620045203
30,0.0001,100.0,0.75,0.00047184595339526083,0.024139805524197474,0.04546574829656361,0.09274126720215513,0.20939710007984907,0.13407152133450928,0.025396536620045203
40,0.0001,100.0,0.75,0.0005464207478976414,0.029766770184267724,0.057343934465117964,0.2472318983813144,0.3522854793875721,0.1991927389462295,0.025396536620045203
10,0.0001,100.0,1.0,0.00042773022471505074,0.01699078629992817,0.027357521655225956,0.053032523172362685,0.11552218519861551,0.06274790594015126,0.01988022046286359
20,0.0001,100.0,1.0,0.0004048059203460775,0.015840549268311594,0.027589405540210762,0.05424046427572235,0.12353423095814235,0.07113833082965806,0.01988022046286359
30,0.0001,100.0,1.0,0.00042370194843260395,0.017652695664616223,0.037058263972553365,0.07925059519300791,0.1679664997175568,0.11516628416737032,0.01988022046286359
40,0.0001,100.0,1.0,0.0005576435409301451,0.02903685061859837,0.05238093816448511,0.3153447048118391,0.40098956332192726,0.19629946457221956,0.01988022046286359
10,0.001,0.1,0.25,0.001024955029369974,0.05393438879139936,0.08243995208327184,0.16573336022687588,0.355954659949847,0.1908945292824776,0.06307307220136636
20,0.001,0.1,0.25,0.0023716398368609287,0.05625103610200016,0.09043339826108647,0.1901794193791819,0.4222254585855435,0.2377615620540464,0.06307307220136636
30,0.001,0.1,0.25,0.004998391870106654,0.06395984943413831,0.11044721390001125,0.30796497843906795,0.6161689518739271,0.353472432520063,0.06307307220136636
40,0.001,0.1,0.25,0.007990142120997369,0.0781470144779276,0.14967561689648887,0.5734394636597144,1.068636501812639,0.6401514938310234,0.06307307220136636
10,0.001,0.1,0.5,0.0014974075123411626,0.03739580482457732,0.05683399040774244,0.11517137976783215,0.24647641895748473,0.1318923579511996,0.07163832566828628
20,0.001,0.1,0.5,0.004553581688347988,0.04940999209164568,0.07883703524158915,0.19722147515794702,0.4108988141109371,0.2269613613250553,0.07163832566828628
30,0.001,0.1,0.5,0.009895718068810956,0.08018697141903508,0.14069144635894065,0.5200779910516713,1.0484888411689295,0.6045236216508633,0.07163832566828628
40,0.001,0.1,0.5,0.01591531554570884,0.11956053433788703,0.23840452420757224,1.1122727041267286,2.400216256793116,1.5177090305063163,0.07163832566828628
10,0.001,0.1,0.75,0.0021349157916803543,0.024345352193854874,0.03644420237279389,0.07704836731074675,0.16386998065687974,0.08783416422605123,0.09012987287871829
20,0.001,0.1,0.75,0.006804846001080997,0.05438932948270252,0.08838817908452226,0.2512474603327843,0.5365121516934459,0.3042686120048745,0.09012987287871829
30,0.001,0.1,0.75,0.01482496338907587,0.10960648099796695,0.20061945196456538,0.7780745708323835,1.7832328003917968,1.1013373187830926,0.09012987287871829
40,0.001,0.1,0.75,0.02386083145762178,0.17217832884034887,0.3622488214274841,1.7002068271971236,4.519210206166841,3.118828662178644,0.09012987287871829
10,0.001,0.1,1.0,0.0028279747790392364,0.02217359148168574,0.033202367901264476,0.074055541657428,0.16048065528130234,0.08791364221986264,0.11589688199818575
20,0.001,0.1,1.0,0.0090739817188319,0.06866392496641144,0.11554289732965928,0.333046260132617,0.7702412308516343,0.45938896322224443,0.11589688199818575
30,0.001,0.1,1.0,0.019762257752020465,0.14436673167263736,0.2769480829752167,1.0614649835130028,2.8058239604371127,1.8569602125806597,0.11589688199818575
40,0.001,0.1,1.0,0.03181145073558249,0.22838327987200846,0.5081504198843226,2.3319537057778175,7.63099334321154,5.661588630681329,0.11589688199818575
10,0.001,1.0,0.25,0.0008499971422517554,0.053872542978371,0.08227722126653378,0.16522186860876842,0.3549652653637621,0.19038225990133673,0.05937963425280503
20,0.001,1.0,0.25,0.0014959640686717794,0.05540588075625947,0.08827851801635574,0.1784630445206665,0.40436840778124833,0.22976490822463486,0.05937963425280503
30,0.001,1.0,0.25,0.0027091011898065648,0.059977530066569286,0.10199271124325622,0.22384830357817628,0.49381097444307986,0.30545245146456323,0.05937963425280503
40,0.001,1.0,0.25,0.004001504714163799,0.06826258321002036,0.12915952526328636,0.32745078832039864,0.6554880061507145,0.47721918777847394,0.05937963425280503
10,0.001,1.0,0.5,0.0009921501655362737,0.03703547125406865,0.05568381390513737,0.11184593556268084,0.2400070022837928,0.12859230760682294,0.06028017483054621
20,0.001,1.0,0.5,0.0026529544685673172,0.045544422101437027,0.06741022795631887,0.14518597591854435,0.31443862312883836,0.17878936140780097,0.06028017483054621
30,0.001,1.0,0.5,0.005235605720671642,0.0664227346576637,0.10495400882966863,0.2825332209084505,0.558965855131617,0.3601833314017054,0.06028017483054621
40,0.001,1.0,0.5,0.007883330352802117,0.09211807130901546,0.16935095061757552,0.5421535316396987,1.033485753939611,0.800159739098643,0.06028017483054621
10,0.001,1.0,0.75,0.0013298031913120951,0.023070286800952685,0.031724087607191344,0.06435240783426444,0.13730054518019505,0.07365658735515157,0.07106872073274612
20,0.001,1.0,0.75,0.003921149553512812,0.04626167615062334,0.06044181229951232,0.1468439537883505,0.3003399806077504,0.171879768111653,0.07106872073274612
30,0.001,1.0,0.75,0.0078212920335367,0.08625742425523555,0.12996601803053875,0.39148448229563665,0.7812387642415303,0.5121486773197207,0.07106872073274612
40,0.001,1.0,0.75,0.011805895004344489,0.12868549572417284,0.2333087316379818,0.8002012711628237,1.7110579015086027,1.351726239180452,0.07106872073274612
10,0.001,1.0,1.0,0.001753436303886367,0.0195981349408108,0.021973861048034855,0.04634943717451243,0.09796384013234659,0.05302182779348617,0.08983084882116715
20,0.001,1.0,1.0,0.0052201195121303785,0.057160795214121214,0.07164140202713412,0.18403373322424077,0.3792844716062695,0.21927971625116352,0.08983084882116715
30,0.001,1.0,1.0,0.010422204886261659,0.11261613912811133,0.16755920897121823,0.5255726333572148,1.106746410585166,0.732979651868719,0.08983084882116715
40,0.001,1.0,1.0,0.015738768000833483,0.16994832600162524,0.306863878145887,1.0803705596586235,2.6387436911246294,2.1228432529155414,0.08983084882116715
10,0.001,10.0,0.25,0.000758546821048572,0.05376391302754528,0.08223757095860462,0.16500128650822832,0.3545292497091487,0.1901762597483237,0.05434228795411658
20,0.001,10.0,0.25,0.0007902563400994468,0.05397239654993961,0.08717094314539461,0.17480691040019722,0.3978418001315374,0.2262442037328971,0.05434228795411658
30,0.001,10.0,0.25,0.0008556755057072033,0.05396559010387606,0.09663256126407328,0.19402821758639813,0.4541283516153905,0.28530941759412637,0.05434228795411658
40,0.001,10.0,0.25,0.0009871415165630022,0.05566725213510538,0.11764552055833645,0.2459088166182156,0.5626192319342801,0.4320885749777515,0.05434228795411658
10,0.001,10.0,0.5,0.0005641138335622876,0.03622354609764001,0.055264997389332084,0.11067371204496461,0.23772719478700333,0.1274409055118267,0.040336862319759706
20,0.001,10.0,0.5,0.000731640801702715,0.03759101409695076,0.06088606600064151,0.12478672333974666,0.27704592149674,0.15908515757529973,0.040336862319759706
30,0.001,10.0,0.5,0.000997914673952469,0.04046623782881283,0.0813318835781167,0.17462659204557332,0.37673369333754353,0.2703171381787736,0.040336862319759706
40,0.001,10.0,0.5,0.0013792682467072442,0.04706665125563523,0.12954629967271564,0.31662278113090836,0.6527178952364218,0.6111970418699325,0.040336862319759706
10,0.001,10.0,0.75,0.00045964063429124326,0.01971986928145973,0.029767972546018984,0.059646116321164955,0.12776817745730543,0.06865826251541433,0.03207527202305506
20,0.001,10.0,0.75,0.0008408427958645804,0.02503774447137234,0.04143233362554685,0.09321726046676154,0.18877321523111346,0.11365632556361342,0.03207527202305506
30,0.001,10.0,0.75,0.0013215727119523033,0.034234646279384814,0.08304187010330578,0.1992366140712205,0.4006849929732724,0.3233393757249818,0.03207527202305506
40,0.001,10.0,0.75,0.001938654688116414,0.04930882806000335,0.16537389357852245,0.4347246057357273,0.9414955871365128,0.9142570039859222,0.03207527202305506
10,0.001,10.0,1.0,0.00050450824190378,0.010988275651960967,0.015921571537919368,0.03282578572916559,0.06896954725405131,0.037499413781042205,0.033670307114013476
20,0.001,10.0,1.0,0.0010675486485359302,0.0235463906251827,0.04019297473135954,0.10004521820143862,0.18977081925674316,0.1196122222614021,0.033670307114013476
30,0.001,10.0,1.0,0.0017275250448341372,0.038932874551325276,0.10069688532251725,0.2565760608221215,0.5260474638830505,0.42843676182326484,0.033670307114013476
40,0.001,10.0,1.0,0.00255782166772137,0.06121368762758496,0.2134130600075993,0.5715015005231479,1.3725235183360134,1.305691726648463,0.033670307114013476
10,0.001,30.0,0.25,0.0007610557105758052,0.05382303083275089,0.08232467848755348,0.16516129769994684,0.35482803125938883,0.19031144177369547,0.053801225046289224
20,0.001,30.0,0.25,0.0007584778441478096,0.05386406175343486,0.08704663409472771,0.17390871293355922,0.39690957037896335,0.22556181933311908,0.053801225046289224
30,0.001,30.0,0.25,0.0007551970796276145,0.05331250200582091,0.09442422008273005,0.18578530962041287,0.444951146240487,0.27402029166998965,0.053801225046289224
40,0.001,30.0,0.25,0.0007772797417000169,0.05420530559315023,0.10803335209058165,0.21688465109875055,0.5170421337715677,0.3649803596074973,0.053801225046289224
10,0.001,30.0,0.5,0.0005462675143789281,0.036228799651647145,0.055340453213054086,0.11078525664515117,0.2379780489459579,0.12752175455416834,0.03714714382953491
20,0.001,30.0,0.5,0.0005507182175142342,0.03640667689098795,0.059188467118345627,0.11772572724157163,0.268522686483372,0.15344179909384292,0.03714714382953491
30,0.001,30.0,0.5,0.0005635332119069125,0.036529212729390255,0.0709728399132293,0.12933775692481778,0.32567107070517576,0.22313309652537072,0.03714714382953491
40,0.001,30.0,0.5,0.0006448921511133194,0.03942388604611427,0.0924386949266335,0.21734552566068419,0.4597259764261505,0.3876226997017107,0.03714714382953491
10,0.001,30.0,0.75,0.0003746776056937283,0.019259652889978846,0.02944728743203226,0.05881485418312859,0.12626853465005775,0.067732140526405,0.022869417611778
20,0.001,30.0,0.75,0.0003982999040016784,0.01997551788402337,0.03430509956177581,0.06610635965009895,0.15116870841391125,0.09079069424784139,0.022869417611778
30,0.001,30.0,0.75,0.00044422540701983973,0.0217439204635303,0.05898610038590992,0.08545180695078515,0.2622087975301398,0.22241520409329069,0.022869417611778
40,0.001,30.0,0.75,0.0006401177242734332,0.030498579209579473,0.09664668132618501,0.26619604547335807,0.5412852220656227,0.5040673286141564,0.022869417611778
10,0.001,30.0,1.0,0.00032423930580360155,0.008493736736743144,0.013586516390683393,0.027269829768794107,0.0579193248251264,0.03129683995191257,0.017059253390820484
20,0.001,30.0,1.0,0.00037595932670992656,0.011048200127091705,0.024282450793858754,0.04140598554823464,0.09798033149548789,0.06985398687287192,0.017059253390820484
30,0.001,30.0,1.0,0.0004578451954946574,0.016045776815303,0.06508102973145713,0.07843469866489783,0.2990545846058321,0.27719456089684735,0.017059253390820484
40,0.001,30.0,1.0,0.0007653484434828026,0.032649299884144084,0.1188938302127956,0.34268965565464377,0.7462958318700778,0.6894282950903109,0.017059253390820484
10,0.001,100.0,0.25,0.0007860152652752286,0.05446710135097759,0.08333115422518324,0.16709512014076966,0.3590167704179355,0.19259012904729167,0.05432524178471927
20,0.001,100.0,0.25,0.0007793555019463,0.05439892541287658,0.08795138142353193,0.17558302809516518,0.4007537628428614,0.22773970854943099,0.05432524178471927
30,0.001,100.0,0.25,0.000774504099909662,0.053815691332120136,0.09419166172530567,0.1884519807096147,0.44556649273916743,0.2689597939243144,0.05432524178471927
40,0.001,100.0,0.25,0.0007882420841498776,0.05461924904290279,0.10540991851532726,0.21712639497481953,0.5043357548585249,0.33027882700194633,0.05432524178471927
10,0.001,100.0,0.5,0.0005977194313859966,0.03775593512467766,0.05776770834821993,0.11537085588544067,0.24806815641185853,0.13304356372322257,0.038167701664210095
20,0.001,100.0,0.5,0.0005876215098698575,0.03758260168972925,0.06086853359424459,0.12127190109962663,0.2767022452380154,0.15725382914624922,0.038167701664210095
30,0.001,100.0,0.5,0.0005916509769934669,0.03756150874310676,0.06707585231194683,0.13474530480745528,0.31422151317277136,0.1931890356502719,0.038167701664210095
40,0.001,100.0,0.5,0.0006281822751990934,0.039770761099326694,0.07656422816116121,0.21406084430218048,0.39123528744648284,0.24706528968851899,0.038167701664210095
10,0.001,100.0,0.75,0.0004484659010933302,0.022375185442768467,0.0344873074808206,0.06812197777225444,0.14717081976153432,0.07927072393717774,0.02432467769751988
20,0.001,100.0,0.75,0.0004339921540237712,0.022052686566798967,0.03618491255746911,0.07179822072954335,0.16376742818235074,0.09339439690185655,0.02432467769751988
30,0.001,100.0,0.75,0.00045406815579949534,0.023249332379931403,0.04468098530925536,0.09286012372903027,0.20494690468982515,0.133752652235501,0.02432467769751988
40,0.001,100.0,0.75,0.0005426293345794546,0.02962150640058069,0.0538074573950016,0.25896699597985406,0.3513436338957065,0.18950538704331688,0.02432467769751988
10,0.001,100.0,1.0,0.0003864963578183476,0.013859292512819418,0.02219808226032612,0.04257138651439428,0.09338617772437399,0.05105559412088699,0.01842396021751167
20,0.001,100.0,1.0,0.00036952056923986626,0.013448055294711398,0.023285335205997088,0.04586589357617175,0.10454940868049761,0.060152717228307416,0.01842396021751167
30,0.001,100.0,1.0,0.00041016781367919284,0.016885561427330713,0.036810349874463126,0.08274211261781132,0.1670588248436183,0.11769127356884138,0.01842396021751167
40,0.001,100.0,1.0,0.0005664154436810841,0.029502931635185158,0.046857626856982686,0.33326252742156726,0.40546664381880054,0.18196266409844533,0.01842396021751167
10,0.01,0.1,0.25,0.001043240684802098,0.05394938423422563,0.08252151434072855,0.16596787676439734,0.3564074599174466,0.1911268436628857,0.06442925256090726
20,0.01,0.1,0.25,0.0024135425061041875,0.056640891496530205,0.09166854552383477,0.19730618284546786,0.4328721187383187,0.2421667595650417,0.06442925256090726
30,0.01,0.1,0.25,0.004990251186249688,0.06558642582620532,0.11540889056423907,0.3579815211062563,0.685272360259964,0.3766527904372275,0.06442925256090726
40,0.01,0.1,0.25,0.00787386824355746,0.08154030868666791,0.1594898858129235,0.7141996939775316,1.2686371004646082,0.7032079378068244,0.06442925256090726
10,0.01,0.1,0.5,0.0015497212714330408,0.03755035068938808,0.057486954750344425,0.11711063092045647,0.25023563317760156,0.1337658882434162,0.07556597665499554
20,0.01,0.1,0.5,0.004633085994844235,0.051057642983125116,0.08493772895792505,0.2263351949247995,0.4644079804627856,0.25210122429812887,0.07556597665499554
30,0.01,0.1,0.5,0.009876814610184055,0.08521057765767792,0.1583600070458758,0.6520967304548995,1.2832542292071565,0.7054153689069036,0.07556597665499554
40,0.01,0.1,0.5,0.015679700348406305,0.12844533528979102,0.2691812636822771,1.4474736571550502,2.994088627369769,1.76784021702037,0.07556597665499554
10,0.01,0.1,0.75,0.002218700245262615,0.024951768150702523,0.03898145860859828,0.08425658258511774,0.1786452428702404,0.09544204831569103,0.09661890882640488
20,0.01,0.1,0.75,0.006920659816011855,0.05764348485428131,0.10160419451615524,0.306385504096081,0.6523356709658712,0.36427941611100173,0.09661890882640488
30,0.01,0.1,0.75,0.014795343013358839,0.11778839677954557,0.23329768942772722,1.0034498107846461,2.25138183610775,1.3374075487020396,0.09661890882640488
40,0.01,0.1,0.75,0.023506173447171885,0.18609198552109013,0.41885218234517313,2.2713739627066993,5.728618274589463,3.7334892277754146,0.09661890882640488
10,0.01,0.1,1.0,0.002941315250702548,0.02341413568986196,0.03839991244681564,0.08803123366103806,0.19028767322877282,0.10366359842787934,0.12476135701198277
20,0.01,0.1,1.0,0.009225796810508568,0.07318371339978715,0.13540190835918914,0.414022636099178,0.9565144533070926,0.563077601558854,0.12476135701198277
30,0.01,0.1,1.0,0.019721935275699223,0.15537493641536212,0.32651046667119005,1.395392716621936,3.6071412601231567,2.312893697966179,0.12476135701198277
40,0.01,0.1,1.0,0.031337826383702014,0.24707264254291986,0.5961213690520971,3.186666302871852,9.791524517222632,6.926192057901892,0.12476135701198277
10,0.01,1.0,0.25,0.000873494914456084,0.053853552375774896,0.08224235275093293,0.16516999124626905,0.35484987172817406,0.19032313747604762,0.059524428569397755
20,0.01,1.0,0.25,0.001640499233528465,0.055408567306249455,0.08830889797971518,0.17902068766411344,0.40506240305307945,0.23011651931712881,0.059524428569397755
30,0.01,1.0,0.25,0.003084016484105425,0.06010480434638104,0.10204650418176202,0.22896854789035648,0.5020318931061395,0.30996261502903283,0.059524428569397755
40,0.01,1.0,0.25,0.004647428233872949,0.06873079024918563,0.130242496721576,0.3455512787748966,0.6992089237196354,0.5022224341282161,0.059524428569397755
10,0.01,1.0,0.5,0.0010694854702387345,0.036961778214552,0.05558961775691415,0.11169682957691579,0.23968287718953954,0.12844320018095523,0.06070856560828591
20,0.01,1.0,0.5,0.00297622988265091,0.04549971064210066,0.06761752514628634,0.1475060932644778,0.3188581396363831,0.18175559673292932,0.06070856560828591
30,0.01,1.0,0.5,0.005998927515452129,0.06680568728288733,0.10600707475084804,0.297527984328769,0.6061105962119103,0.3926195755951111,0.06070856560828591
40,0.01,1.0,0.5,0.009198824113860034,0.09356708629360364,0.17423244074334196,0.5833047665073618,1.2235427825206941,0.9299213268237606,0.06070856560828591
10,0.01,1.0,0.75,0.0014578043478549153,0.02284767464729987,0.03151814250171148,0.06398600777586481,0.13676264530698157,0.07357419169150631,0.07172412090969082
20,0.01,1.0,0.75,0.004413021278663996,0.046119815768118806,0.06119166593659866,0.15130937934338362,0.31541710640711623,0.1837772528925364,0.07172412090969082
30,0.01,1.0,0.75,0.008965685475241354,0.08687665729680057,0.13300603262940364,0.4131746963665507,0.893513738721527,0.6000626125212817,0.07172412090969082
40,0.01,1.0,0.75,0.01378527881829012,0.13105233592654403,0.24362456435364255,0.8570369431989651,2.135490043917965,1.6825373473637704,0.07172412090969082
10,0.01,1.0,1.0,0.0019254029194689163,0.019176409140184307,0.021700535550162225,0.04573242961084537,0.0981422360514444,0.05400483365024019,0.09067241382071069
20,0.01,1.0,1.0,0.005877216620976154,0.056925833721098655,0.07319933965761036,0.18955760849830466,0.4097045782594898,0.2455924085795107,0.09067241382071069
30,0.01,1.0,1.0,0.011945723577504607,0.11342948776529473,0.17334938578488449,0.5508136861865011,1.3094822511052882,0.9064935941322282,0.09067241382071069
40,0.01,1.0,1.0,0.018380566646591597,0.17315792465626506,0.3242699351605256,1.147398472737464,3.4161692697525385,2.7808302997790166,0.09067241382071069
10,0.01,10.0,0.25,0.0007607375880103244,0.05376358445258913,0.08221387942064161,0.16495478816358902,0.3544427679556668,0.19013211552138806,0.0546925302855994
20,0.01,10.0,0.25,0.0008232358874037858,0.05407413004020165,0.08729573150196063,0.17496429745297185,0.39828484875140524,0.22668731600068445,0.0546925302855994
30,0.01,10.0,0.25,0.0009572321047351326,0.05439930745737568,0.09792940556528928,0.19556197098421274,0.4575540378132805,0.29113979523650874,0.0546925302855994
40,0.01,10.0,0.25,0.0011616256562343118,0.05653309919223115,0.12148587120649582,0.2502635477896139,0.5736557822660001,0.45410651149367687,0.0546925302855994
10,0.01,10.0,0.5,0.0005807418996948654,0.03624938188758952,0.055184324274044544,0.11039647060003102,0.23727398694499963,0.1272690576430669,0.042073979156748306
20,0.01,10.0,0.5,0.0008675615278720526,0.03824980843152833,0.06165067346883178,0.12533418130536694,0.27894987133802784,0.16140322698865875,0.042073979156748306
30,0.01,10.0,0.5,0.0013159247185992172,0.04279552955436108,0.08656343355884329,0.18078690771753186,0.39112830714352165,0.29181769027706295,0.042073979156748306
40,0.01,10.0,0.5,0.0018415459497793617,0.0510011967535143,0.14268989346808036,0.3280012860074134,0.6980872690992443,0.6807830383731257,0.042073979156748306
10,0.01,10.0,0.75,0.0005083252196769547,0.019864451239325138,0.029497321234532234,0.058474085995954175,0.12594256529597642,0.0680477459213874,0.03618023662154879
20,0.01,10.0,0.75,0.0010952050508527993,0.027272757654223635,0.04388208197403369,0.09457265164193851,0.1949330527706988,0.1208582726502449,0.03618023662154879
30,0.01,10.0,0.75,0.0018443667598295476,0.040160112469806164,0.09340020870861024,0.2111599996499348,0.4330681030482584,0.36358859569275487,0.03618023662154879
40,0.01,10.0,0.75,0.002664645640902175,0.05742362512284022,0.18739141404239934,0.4515185045286321,1.034261499341425,1.0391016440513214,0.03618023662154879
10,0.01,10.0,1.0,0.0005849117903641841,0.011500400889201732,0.015074252074485163,0.02882422916053004,0.06282644694367805,0.03557373958805249,0.039968587765844985
20,0.01,10.0,1.0,0.0014206162826811734,0.027681725644490323,0.044469703036423405,0.10221285474646664,0.20139967877142365,0.1319274154200934,0.039968587765844985
30,0.01,10.0,1.0,0.0024344169613208823,0.04799392152231317,0.11488300020044168,0.27349383674863925,0.5755606995855932,0.4846493020632255,0.039968587765844985
40,0.01,10.0,1.0,0.003532210198234579,0.07269830300737473,0.2426052782652871,0.5927421313366221,1.5198992233267445,1.4914561284698806,0.039968587765844985
