method,loadstep,alpha,gamma,blend,u_rmse,F_rmse,J_rmse,I1_rmse,I2_rmse,I3_rmse,J_min,J_nonpositive_count,mean_F_rmse
krr,60,1e-05,100.0,1.0,4.719430373793189e-05,0.006280368514018949,0.008873081893523033,0.023728057889674463,0.04411063200405402,0.020632032860893733,0.9273071819928104,0,0.004164263031805334
krr,10,0.0001,0.1,0.25,0.0002833455195415984,0.003265627184892547,0.004158124367929632,0.008479482616338062,0.01687791554638547,0.008400229451062991,0.9796211603127699,0,0.011322631206341404
krr,20,0.0001,0.1,0.25,0.0005720256729676218,0.006490207705409711,0.008240125005897594,0.017159036167225517,0.03396682347727674,0.01682468070012841,0.9719235324508239,0,0.011322631206341404
krr,30,0.0001,0.1,0.25,0.0008630137788544812,0.009735311388785523,0.01236838108019412,0.026346034792326823,0.0518273072633522,0.025542254435478598,0.9594374054905392,0,0.011322631206341404
krr,40,0.0001,0.1,0.25,0.0011529641097012498,0.012959206436301782,0.016578744830333843,0.03626090049042687,0.070783187401551,0.03467602819332197,0.9533214571360701,0,0.011322631206341404
krr,50,0.0001,0.1,0.25,0.0014411703534143298,0.016150516293279016,0.02091678337432468,0.047140750025434434,0.0912028771470663,0.044384635183983154,0.9426848185107239,0,0.011322631206341404
krr,60,0.0001,0.1,0.25,0.0017296187485418824,0.01933491822937985,0.025419329207219652,0.0592878686319744,0.1135499257645617,0.054859749538980596,0.9285096679658676,0,0.011322631206341404
krr,10,0.0001,0.1,0.5,0.0005666910390831968,0.006531254369785092,0.008322692141147168,0.01706327210853523,0.03396489682960425,0.016904756882781827,0.9861017717305093,0,0.0226452624126828
krr,20,0.0001,0.1,0.5,0.0011440513459352437,0.012980415410819427,0.016506003677724455,0.034730171777314946,0.06876325259760187,0.03406206804412786,0.9820259632692107,0,0.0226452624126828
krr,30,0.0001,0.1,0.5,0.001726027557708962,0.019470622777571032,0.024792166568284035,0.05360160672550358,0.10549786718497113,0.05199980587167026,0.9742280388150434,0,0.0226452624126828
krr,40,0.0001,0.1,0.5,0.0023059282194024997,0.025918412872603564,0.03324897457020814,0.07408605845727886,0.14477767422179175,0.07095015071323656,0.9681452916806957,0,0.0226452624126828
krr,50,0.0001,0.1,0.5,0.002882340706828659,0.03230103258655804,0.041961028482211754,0.0966452942358678,0.18734245991026585,0.09123600000582946,0.960403006623036,0,0.0226452624126828
krr,60,0.0001,0.1,0.5,0.0034592374970837648,0.03866983645875966,0.050997838413872586,0.12186549678493905,0.2341158958082345,0.11324537540265796,0.9499892705015692,0,0.0226452624126828
krr,10,0.0001,0.1,0.75,0.000850036558624795,0.009796881554677637,0.012493839104536879,0.02575283971561851,0.05126393834978353,0.025515437254512958,0.9925846448290121,0,0.033967893619024206
krr,20,0.0001,0.1,0.75,0.0017160770189028655,0.019470623116229144,0.024798599256468108,0.05272345822786934,0.10440886493575297,0.05172440235264301,0.9897644999383892,0,0.033967893619024206
krr,30,0.0001,0.1,0.75,0.002589041336563443,0.029205934166356553,0.037274320325391214,0.08179785753954166,0.16106950154327368,0.07940859179825126,0.9811756178763372,0,0.033967893619024206
krr,40,0.0001,0.1,0.75,0.0034588923291037498,0.038877619308905355,0.05001699929781509,0.11354371980960097,0.22210479365180882,0.10889740364114586,0.9719023624732522,0,0.033967893619024206
krr,50,0.0001,0.1,0.75,0.004323511060242989,0.04845154887983706,0.0631436900503654,0.1486395133752792,0.2886283978475339,0.14068043330981794,0.9625450524126312,0,0.033967893619024206
krr,60,0.0001,0.1,0.75,0.005188856245625647,0.058004754688139516,0.07675224440041019,0.18794296353418197,0.3620212519255005,0.17534327943956038,0.9495604281171388,0,0.033967893619024206
krr,10,0.0001,0.1,1.0,0.0011333820781663935,0.013062508739570185,0.016671700617251428,0.03454962080859851,0.06877797536470842,0.03423410649089806,0.9955835047858056,0,0.04529052482536561
krr,20,0.0001,0.1,1.0,0.0022881026918704873,0.02596083082163885,0.033118868841471666,0.07114847359473148,0.14092253234424307,0.06982373938594483,0.9872677814766222,0,0.04529052482536561
krr,30,0.0001,0.1,1.0,0.003452055115417924,0.03894124555514207,0.049817778902348654,0.11096384030592196,0.21859717298440415,0.10780396508634238,0.9772526632729497,0,0.04529052482536561
krr,40,0.0001,0.1,1.0,0.004611856438804999,0.051836825745207114,0.0668890568736947,0.15469644928356233,0.3028787363367172,0.14859175417457982,0.964527355882904,0,0.04529052482536561
krr,50,0.0001,0.1,1.0,0.005764681413657319,0.06460206517311609,0.0844755829959773,0.20323716005313597,0.39525589065354244,0.19284257235875868,0.949421237301673,0,0.04529052482536561
krr,60,0.0001,0.1,1.0,0.0069184749941675295,0.07733967291751935,0.1026990421516783,0.2577079815381493,0.49756329219819073,0.2413369635985582,0.9323163760921365,0,0.04529052482536561
krr,10,0.0001,1.0,0.25,8.091534025357032e-05,0.0017148772263471219,0.002135377372934605,0.004319842493915553,0.008639176926806838,0.004322225955159901,0.9800121230369481,0,0.0056080396553002355
krr,20,0.0001,1.0,0.25,0.00016525554660544475,0.003287001711128712,0.004080963968830861,0.008327030119091708,0.016654042404691594,0.008352144796842398,0.9710342577265237,0,0.0056080396553002355
krr,30,0.0001,1.0,0.25,0.0002514408152454048,0.0048488796337159065,0.006057047179853077,0.012527444991092788,0.024971781538833802,0.012533016488369441,0.9579581290367375,0,0.0056080396553002355
krr,40,0.0001,1.0,0.25,0.0003404230521732105,0.006402815513322449,0.008077707199379955,0.017095438982485195,0.03379197895591698,0.016916433918671852,0.9517294676664808,0,0.0056080396553002355
krr,50,0.0001,1.0,0.25,0.0004315976007942513,0.00793877974965481,0.010110951436383015,0.022004006172908118,0.04299719451808406,0.021441870962936732,0.9406058159398801,0,0.0056080396553002355
krr,60,0.0001,1.0,0.25,0.0005233792755263987,0.009455884097632409,0.012195179620064686,0.027446987581494615,0.052887051818131206,0.02623676662413402,0.926065434621429,0,0.0056080396553002355
krr,10,0.0001,1.0,0.5,0.00016183068050714064,0.003429754452694235,0.004271691064242443,0.008661485893623332,0.01731702207271173,0.008660688532531106,0.9886988699230991,0,0.011216079310600474
krr,20,0.0001,1.0,0.5,0.0003305110932108895,0.0065740034222574375,0.008161135995245362,0.016741217442155898,0.033456648550021194,0.016760641917109926,0.9802513161853136,0,0.011216079310600474
krr,30,0.0001,1.0,0.5,0.0005028816304908097,0.009697759267431813,0.012110059386452302,0.025241240329740507,0.05027149742242424,0.025189467798229056,0.9712724045218483,0,0.011216079310600474
krr,40,0.0001,1.0,0.5,0.0006808461043464211,0.012805631026644908,0.01614687957087163,0.034485611174905395,0.06813753721558882,0.034044775236184835,0.9647872391075824,0,0.011216079310600474
krr,50,0.0001,1.0,0.5,0.0008631952015885024,0.01587755949930964,0.020207513548453022,0.044412030424514276,0.08682024519753162,0.04320743620188413,0.9559697375725047,0,0.011216079310600474
krr,60,0.0001,1.0,0.5,0.0010467585510527972,0.018911768195264807,0.024369889090713484,0.05538663356547765,0.10689681506033039,0.05292780172615267,0.9446995013328748,0,0.011216079310600474
krr,10,0.0001,1.0,0.75,0.00024274602076071098,0.005144631679041354,0.006408972078383211,0.013025415505867291,0.02603426859718943,0.013015787735688298,0.9934293161269416,0,0.01682411896590071
krr,20,0.0001,1.0,0.75,0.0004957666398163342,0.009861005133386159,0.0122407334904315,0.025244806791490302,0.050410660855291826,0.025227168692691936,0.9857816894784773,0,0.01682411896590071
krr,30,0.0001,1.0,0.75,0.0007543224457362144,0.014546638901147702,0.018159739758518405,0.038147852416628984,0.07590637840380468,0.03797383381636474,0.9778622990658463,0,0.01682411896590071
krr,40,0.0001,1.0,0.75,0.0010212691565196317,0.019208446539967377,0.0242090966349951,0.05218519201300702,0.10305117724082878,0.05139410669900312,0.969729218187515,0,0.01682411896590071
krr,50,0.0001,1.0,0.75,0.0012947928023827537,0.023816339248964466,0.03029252440159521,0.06725177607662985,0.13149300236696645,0.06531120240937335,0.9620343693645171,0,0.01682411896590071
krr,60,0.0001,1.0,0.75,0.0015701378265791958,0.028367652292897203,0.03652860327864955,0.0838657574817925,0.16206638362576498,0.08009490716802349,0.9547193458962605,0,0.01682411896590071
krr,10,0.0001,1.0,1.0,0.0003236613610142813,0.006859508905388476,0.008547251392045372,0.017412111704208953,0.03479164701781144,0.01738792621128235,0.9912559866514548,0,0.022432158621200942
krr,20,0.0001,1.0,1.0,0.000661022186421779,0.013148006844514885,0.016319973934531072,0.033839995941684714,0.06751889851383146,0.03375342886134122,0.9801295453822038,0,0.022432158621200942
krr,30,0.0001,1.0,1.0,0.0010057632609816191,0.019395518534863612,0.024206792263479524,0.051253555214683263,0.10188359851521198,0.05089074720414084,0.9688206818662414,0,0.022432158621200942
krr,40,0.0001,1.0,1.0,0.0013616922086928422,0.02561126205328979,0.0322659408423394,0.07020834771661906,0.1385472839665907,0.0689739546273785,0.9578111107038306,0,0.022432158621200942
krr,50,0.0001,1.0,1.0,0.0017263904031770048,0.03175511899861927,0.040368829090004534,0.09054991239370914,0.17703907325777005,0.08776858195700668,0.9472592591779354,0,0.022432158621200942
krr,60,0.0001,1.0,1.0,0.002093517102105595,0.037823536390529613,0.048675809911433006,0.11292944133464039,0.21843243406829446,0.10776151301663064,0.9372180246027175,0,0.022432158621200942
krr,10,0.0001,10.0,0.25,1.7216769712827142e-05,0.0008768811572736306,0.0010818922345782155,0.002221474114368309,0.0044474394374510685,0.0022275976660400395,0.9724095508186322,0,0.0024035805365742197
krr,20,0.0001,10.0,0.25,3.400097893710382e-05,0.00150097942819743,0.0018388163594342908,0.0038082038399861553,0.007664913484739076,0.0038694213620907615,0.9581814553439121,0,0.0024035805365742197
krr,30,0.0001,10.0,0.25,5.122625971795211e-05,0.0021112357239663516,0.0025898465391220662,0.005452242677508132,0.01096289725673511,0.005555163436862043,0.9521138555038313,0,0.0024035805365742197
krr,40,0.0001,10.0,0.25,6.91075556266927e-05,0.00271684726129567,0.0033320597711698477,0.00726918902659054,0.014472796063007344,0.007319796635104483,0.9445667959566874,0,0.0024035805365742197
krr,50,0.0001,10.0,0.25,8.709287070233545e-05,0.003314386348282638,0.004067382047792107,0.009281733738086625,0.0181849961007022,0.00914450332033928,0.9328626620426059,0,0.0024035805365742197
krr,60,0.0001,10.0,0.25,0.0001050392527705288,0.003901153300429599,0.004812712111707602,0.011754508907873166,0.022473984658056,0.011133998087956188,0.917783655199901,0,0.0024035805365742197
krr,10,0.0001,10.0,0.5,3.443353942565429e-05,0.0017537623145472642,0.0021635031506524707,0.00443657998512382,0.008882330027557206,0.0044487153756022635,0.978832501064342,0,0.004807161073148432
krr,20,0.0001,10.0,0.5,6.800195787420769e-05,0.0030019588563948824,0.0036762712731290195,0.007609575188072014,0.015313101884654881,0.00772757037381871,0.966932553780483,0,0.004807161073148432
krr,30,0.0001,10.0,0.5,0.00010245251943590428,0.0042224714479326885,0.00517753146339544,0.010902236277481355,0.02191951368447053,0.01110150917450319,0.9604241510728708,0,0.004807161073148432
krr,40,0.0001,10.0,0.5,0.0001382151112533853,0.005433694522591314,0.006661079630641765,0.014536533142646626,0.028953046043646465,0.014635349140324263,0.9507756366929643,0,0.004807161073148432
krr,50,0.0001,10.0,0.5,0.00017418574140467074,0.006628772696565262,0.008132121788970884,0.018567789777803285,0.03642307475910907,0.01830848444580776,0.9402525153644933,0,0.004807161073148432
krr,60,0.0001,10.0,0.5,0.00021007850554105744,0.00780230660085918,0.009624688036460449,0.023496960840368574,0.04503404085276831,0.022314652573256908,0.9278327924753611,0,0.004807161073148432
krr,10,0.0001,10.0,0.75,5.1650309138481444e-05,0.002630643471820899,0.0032448370237929507,0.006645699500640979,0.013305204422795884,0.00666357413284475,0.9846743557992523,0,0.0072107416097226375
krr,20,0.0001,10.0,0.75,0.00010200293681131154,0.004502938284592312,0.0055123970280540465,0.01140513295219131,0.02294617094921765,0.011575270568861255,0.9749298205649067,0,0.0072107416097226375
krr,30,0.0001,10.0,0.75,0.00015367877915385648,0.006333707171899045,0.007763152509039391,0.01635204372819491,0.032873055886038616,0.016640784444724464,0.9653117102028421,0,0.0072107416097226375
krr,40,0.0001,10.0,0.75,0.00020732266688007793,0.008150541783886946,0.009987291157939285,0.021805782017253875,0.04344615778973243,0.021949712192360072,0.9568014032243841,0,0.0072107416097226375
krr,50,0.0001,10.0,0.75,0.00026127861210700613,0.009943159044847882,0.012194647260933084,0.027864229866909382,0.054721821884677786,0.02749615676914559,0.9477256510968627,0,0.0072107416097226375
krr,60,0.0001,10.0,0.75,0.0003151177583115861,0.011703459901288741,0.01443659210085019,0.035236938066597494,0.0676916473970867,0.033548260040737965,0.9379960681862056,0,0.0072107416097226375
krr,10,0.0001,10.0,1.0,6.88670788513086e-05,0.00350752462909452,0.004325898131771759,0.008849216659973989,0.017716596160382653,0.00887239431841447,0.9861809085375406,0,0.009614322146296851
krr,20,0.0001,10.0,1.0,0.00013600391574841538,0.006003917712789744,0.007347225958285039,0.015195899340939732,0.030565718585973362,0.015413335654001497,0.976156458206604,0,0.009614322146296851
krr,30,0.0001,10.0,1.0,0.00020490503887180865,0.008444942895865396,0.010346807570698453,0.021803728619303856,0.04382670298283437,0.022174711837744485,0.9660752543117426,0,0.009614322146296851
krr,40,0.0001,10.0,1.0,0.0002764302225067707,0.010867389045182616,0.013310926334197988,0.02908068464398646,0.05795748279595958,0.02926589666582432,0.9583755947764604,0,0.009614322146296851
krr,50,0.0001,10.0,1.0,0.00034837148280934154,0.013257545393130503,0.01625538699758161,0.03717710484382283,0.07308874785321705,0.036711700832772524,0.9505529314533947,0,0.009614322146296851
krr,60,0.0001,10.0,1.0,0.0004201570110821149,0.015604613201718326,0.019249088712448528,0.046984032104760085,0.09045820006756032,0.044841095403143294,0.9429230459159722,0,0.009614322146296851
krr,10,0.0001,30.0,0.25,6.856309410125464e-06,0.0006581499322817045,0.0008361108957242664,0.0017516711708681094,0.0034839745219510713,0.0017332185897305098,0.9706396917641833,0,0.0015036835046248447
krr,20,0.0001,30.0,0.25,1.181590053951858e-05,0.0010115174092544864,0.0012829889217563781,0.0027599860168279586,0.005484980005452388,0.0027307935907845407,0.9555715858711646,0,0.0015036835046248447
krr,30,0.0001,30.0,0.25,1.705694110712545e-05,0.0013419811046030074,0.0016859150582775777,0.0037334820474712706,0.007374361418123353,0.003659971857225552,0.9488215801396893,0,0.0015036835046248447
krr,40,0.0001,30.0,0.25,2.2715573386963105e-05,0.0016762174594206422,0.0020835106891004024,0.004809464634378512,0.009400091039709221,0.0046404137832296135,0.9403636750329153,0,0.0015036835046248447
krr,50,0.0001,30.0,0.25,2.8257674946318708e-05,0.0019940599042277104,0.002451420135573088,0.0059327175169520486,0.011401114731096397,0.005572050270808253,0.9311708054799748,0,0.0015036835046248447
krr,60,0.0001,30.0,0.25,3.419493743282251e-05,0.0023401752179615185,0.002863299586304556,0.007484794204354129,0.014020921171056246,0.006707631909936257,0.9160563637421316,0,0.0015036835046248447
krr,10,0.0001,30.0,0.5,1.3712618820250967e-05,0.0013162998645634225,0.001671947158884159,0.0034935757805918716,0.006949886360222017,0.0034579356986611533,0.9752798860480477,0,0.0030073670092497034
krr,20,0.0001,30.0,0.5,2.363180107903727e-05,0.002023034818508997,0.0025648702367387587,0.005502107458957087,0.01093435599714006,0.005443450533962565,0.9616853750866414,0,0.0030073670092497034
krr,30,0.0001,30.0,0.5,3.4113882214250895e-05,0.0026839622092059956,0.0033702052795740785,0.007442874427234939,0.014701318271885614,0.007295667597628034,0.9538019962559101,0,0.0030073670092497034
krr,40,0.0001,30.0,0.5,4.543114677392628e-05,0.003352434918841307,0.004164752888329058,0.009583785041132848,0.01873421073437513,0.009247555654670343,0.9448093500112549,0,0.0030073670092497034
krr,50,0.0001,30.0,0.5,5.651534989263722e-05,0.003988119808455397,0.0049017582773303245,0.011826250943759104,0.022742110122595968,0.01111819238003042,0.9367216342060588,0,0.0030073670092497034
krr,60,0.0001,30.0,0.5,6.838987486564458e-05,0.004680350435923099,0.005726895993602888,0.014903355068671943,0.027954670747394262,0.013385990584059948,0.924172083706885,0,0.0030073670092497034
krr,10,0.0001,30.0,0.75,2.0568928230376453e-05,0.001974449796845119,0.002507510287821485,0.005226034520273846,0.010398183461932275,0.005174332351949287,0.9799203807454259,0,0.004511050513874536
krr,20,0.0001,30.0,0.75,3.544770161855596e-05,0.0030345522277634715,0.00384565253685042,0.008227040304014874,0.016349287401467672,0.0081385813192723,0.9678028066346996,0,0.004511050513874536
krr,30,0.0001,30.0,0.75,5.117082332137648e-05,0.004025943313809023,0.005052891977616814,0.01112927268151348,0.021982811231264172,0.010908173736247667,0.9587738537959378,0,0.004511050513874536
krr,40,0.0001,30.0,0.75,6.814672016088928e-05,0.005028652378261901,0.0062437705571689985,0.014324609113197476,0.02800518366542684,0.013823024672645798,0.9492417383414964,0,0.004511050513874536
krr,50,0.0001,30.0,0.75,8.477302483895568e-05,0.005982179712683111,0.0073510802893147695,0.01768284928951718,0.034026138877913496,0.01663998271439476,0.9405222132805666,0,0.004511050513874536
krr,60,0.0001,30.0,0.75,0.0001025848122984667,0.007020525653884594,0.008590879689339269,0.02225920406134224,0.04180559131716076,0.020036824781476142,0.9321958162540829,0,0.004511050513874536
krr,10,0.0001,30.0,1.0,2.742523764050194e-05,0.002632599729126818,0.0033428017818593458,0.006949371607653007,0.013829316472156813,0.006882589444694636,0.9836079574747563,0,0.006014734018499388
krr,20,0.0001,30.0,1.0,4.726360215807456e-05,0.004046069637017969,0.005125344428772081,0.010935469141186486,0.02173093439581735,0.010816789430701471,0.9722681123141389,0,0.006014734018499388
krr,30,0.0001,30.0,1.0,6.8227764428502e-05,0.005367924418412062,0.006733996506915299,0.0147937861913763,0.02922077625415344,0.014498559339428313,0.9607557850837108,0,0.006014734018499388
krr,40,0.0001,30.0,1.0,9.086229354785242e-05,0.006704869837682574,0.008320607749743941,0.019033608324361313,0.03721582545531157,0.018368390350235502,0.949389652204339,0,0.006014734018499388
krr,50,0.0001,30.0,1.0,0.00011303069978527444,0.007976239616910786,0.009799452091387188,0.023504790409663842,0.04525635444675703,0.02213895752372026,0.9398704260881701,0,0.006014734018499388
krr,60,0.0001,30.0,1.0,0.00013677974973128916,0.009360700871846121,0.011455341118394887,0.02955592354458792,0.05557806423160832,0.026661881204710008,0.931479265312481,0,0.006014734018499388
krr,10,0.0001,100.0,0.25,3.5997209925854577e-06,0.0005333371485500477,0.000738139598143121,0.0015534790083967665,0.0030781551411454525,0.0015252830879661351,0.9696634721132351,0,0.0010988601807204142
krr,20,0.0001,100.0,0.25,5.282561739560955e-06,0.0007821471034231541,0.0011023433496126426,0.0024050895447858965,0.00473927391144258,0.0023369093389591484,0.9550188924600697,0,0.0010988601807204142
krr,30,0.0001,100.0,0.25,6.996268933661675e-06,0.0010029922924029277,0.0014110487250438022,0.0031917822165271124,0.006232490114915325,0.003048941777980487,0.9488331130654,0,0.0010988601807204142
krr,40,0.0001,100.0,0.25,8.733000319025108e-06,0.0012083321226585416,0.0017032142442765163,0.004025674193242933,0.007778100203601795,0.0037732773650382646,0.9410189361953178,0,0.0010988601807204142
krr,50,0.0001,100.0,0.25,1.051204943248705e-05,0.0014085207917204775,0.001968161462295386,0.004900239047309055,0.009311149885106217,0.004451842946759997,0.930749073339227,0,0.0010988601807204142
krr,60,0.0001,100.0,0.25,1.282528496547922e-05,0.0016578316255673367,0.0022890504759711934,0.006176316363885447,0.011454419846620234,0.00534617764558026,0.9189679565967499,0,0.0010988601807204142
krr,10,0.0001,100.0,0.5,7.199441985170914e-06,0.0010666742971000877,0.0014763834100082313,0.0030997807150184038,0.006144717459590084,0.003045974777950112,0.9733252467153167,0,0.002197720361440855
krr,20,0.0001,100.0,0.5,1.0565123479121977e-05,0.0015642942068463152,0.0022045199334171993,0.004796977198009892,0.009455449655017246,0.004663648375428913,0.9605802379926014,0,0.002197720361440855
krr,30,0.0001,100.0,0.5,1.3992537867323274e-05,0.0020059845848058337,0.002821886295735529,0.006365454854396516,0.012433829181602107,0.006084456201461072,0.9530010909384303,0,0.002197720361440855
krr,40,0.0001,100.0,0.5,1.7466000638050266e-05,0.0024166642453171037,0.0034059362811694922,0.00802574475625987,0.015512072347908516,0.007527382776708021,0.9442318984415129,0,0.002197720361440855
krr,50,0.0001,100.0,0.5,2.1024098864974083e-05,0.0028170415834410027,0.003936546275237851,0.009772682947589484,0.018579554668237713,0.008887590875005581,0.934351484870795,0,0.002197720361440855
krr,60,0.0001,100.0,0.5,2.565056993095815e-05,0.0033156632511347857,0.004579130445381166,0.012303343437944229,0.02284049261666138,0.010670555761637349,0.9238382604315867,0,0.002197720361440855
krr,10,0.0001,100.0,0.75,1.0799162977756393e-05,0.001600011445650141,0.0022147320406952424,0.00463914345940763,0.009199966370631456,0.004562154050706609,0.9769851217000779,0,0.003296580542161288
krr,20,0.0001,100.0,0.75,1.5847685218682927e-05,0.0023464413102694836,0.0033065314487368616,0.007176150060736332,0.014149202560261004,0.00698047478953934,0.9661454755858644,0,0.003296580542161288
krr,30,0.0001,100.0,0.75,2.098880680098498e-05,0.003008976877208783,0.004232517366658678,0.009521745979277881,0.018605079561256937,0.009106980447319198,0.9571424603886287,0,0.003296580542161288
krr,40,0.0001,100.0,0.75,2.619900095707535e-05,0.0036249963679756032,0.005108175495557189,0.012001204062525967,0.023203385799594987,0.011262925051760264,0.9474372248877975,0,0.003296580542161288
krr,50,0.0001,100.0,0.75,3.1536148297461284e-05,0.004225562375161556,0.00590516780361637,0.01461852012771284,0.02780678454355201,0.01330780291852371,0.9376058031496858,0,0.003296580542161288
krr,60,0.0001,100.0,0.75,3.8475854896437495e-05,0.00497349487670216,0.006870266376284018,0.018383031450325868,0.034160367379538654,0.01597369587592121,0.9286118144523395,0,0.003296580542161288
krr,10,0.0001,100.0,1.0,1.4398883970341824e-05,0.002133348594200182,0.0029531860951325425,0.006171807749372414,0.012244183638771382,0.006073900525476998,0.980643097067519,0,0.004395440722881695
krr,20,0.0001,100.0,1.0,2.1130246958243903e-05,0.003128588413692644,0.004408379593404976,0.009543100492260833,0.018821212667476443,0.009287646667724367,0.9688949309362596,0,0.004395440722881695
krr,30,0.0001,100.0,1.0,2.7985075734646684e-05,0.004011969169611702,0.00564294659376947,0.012661391764372688,0.024747310625184732,0.012116952215391667,0.9564912906789118,0,0.004395440722881695
krr,40,0.0001,100.0,1.0,3.493200127610052e-05,0.004833328490634134,0.00680994127767548,0.015953056897851852,0.03085352027253238,0.01498051329077502,0.9441447642545736,0,0.004395440722881695
krr,50,0.0001,100.0,1.0,4.2048197729948234e-05,0.0056340831668820115,0.007874039409065831,0.019438952221409355,0.03699442655158992,0.017713044229375027,0.9337046188684582,0,0.004395440722881695
krr,60,0.0001,100.0,1.0,5.13011398619166e-05,0.006631326502269499,0.00916248471253465,0.024417361292551624,0.04541623673702834,0.02125617403489176,0.9248393636459189,0,0.004395440722881695
krr,10,0.001,0.1,0.25,0.0003381716158692889,0.0032719174989855803,0.004519047304635651,0.009206842087125449,0.01834212311368546,0.009137192416992323,0.9817680822577475,0,0.011296511625550808
krr,20,0.001,0.1,0.25,0.0006797606912385886,0.006488609716208991,0.009014404894050579,0.018716545730075904,0.03713138335524013,0.018432329757863068,0.9745658801892969,0,0.011296511625550808
krr,30,0.001,0.1,0.25,0.001022599834005891,0.009714496155353103,0.013549621861026834,0.028714955021817534,0.056687985733440215,0.028036157610457534,0.9633125387343694,0,0.011296511625550808
krr,40,0.001,0.1,0.25,0.0013619432617399774,0.012922214268440039,0.018144218805659893,0.03938584267347222,0.07725463055263496,0.03802941692093984,0.9596094838196285,0,0.011296511625550808
krr,50,0.001,0.1,0.25,0.001695895879233517,0.016102376567335625,0.022810534061438126,0.050886233331031566,0.09903443715215857,0.04848995000097982,0.9508557176994383,0,0.011296511625550808
krr,60,0.001,0.1,0.25,0.0020266085179139227,0.019279455546981506,0.02759897152263817,0.06354535575917805,0.12253241370957584,0.05962997379175637,0.9381338709116723,0,0.011296511625550808
krr,10,0.001,0.1,0.5,0.0006763432317385778,0.006543834997971156,0.00904446000931452,0.018562737426737086,0.03697387305175675,0.018414399615849918,0.9911229814579392,0,0.022593023251101612
krr,20,0.001,0.1,0.5,0.0013595213824771771,0.012977219432417987,0.0180518043378155,0.038024058537602254,0.07541214697042613,0.037417746863204406,0.9873633108922079,0,0.022593023251101612
krr,30,0.001,0.1,0.5,0.002045199668011782,0.019428992310706206,0.027147048441861506,0.05873936260001546,0.11593053916053361,0.05729735314381674,0.9820972576563843,0,0.022593023251101612
krr,40,0.001,0.1,0.5,0.0027238865234799547,0.02584442853688008,0.036366722757617855,0.08103281046448638,0.1589578494270003,0.07819301275054066,0.9814507858253899,0,0.022593023251101612
krr,50,0.001,0.1,0.5,0.0033917917584670343,0.03220475313467125,0.04572868588385883,0.10518569923441756,0.20486465091084147,0.10024596124648265,0.976804980955043,0,0.022593023251101612
krr,60,0.001,0.1,0.5,0.0040532170358278455,0.03855891109396297,0.05532972115289223,0.13183091976688238,0.2546450044716319,0.12387736263088313,0.9693482261805503,0,0.022593023251101612
krr,10,0.001,0.1,0.75,0.0010145148476078667,0.009815752496956735,0.01357633276673446,0.02806997335702555,0.055899167407709845,0.02783362260786859,0.9990287140647387,0,0.03388953487665241
krr,20,0.001,0.1,0.75,0.0020392820737157656,0.019465829148626972,0.027112833073384142,0.057938190429638346,0.11486771334328391,0.05696896429401537,1.0002333676048707,0,0.03388953487665241
krr,30,0.001,0.1,0.75,0.003067799502017673,0.029143488466059294,0.040794220791180134,0.09012039958999632,0.17780026039290997,0.08781897305431131,1.0010482576285238,0,0.03388953487665241
krr,40,0.001,0.1,0.75,0.004085829785219932,0.03876664280532011,0.054671619018132556,0.12504093621302467,0.24525746680540467,0.1205620597249861,1.0033766869148772,0,0.03388953487665241
krr,50,0.001,0.1,0.75,0.005087687637700552,0.04830712970200688,0.06876159803887634,0.16307760317589245,0.3177403174052927,0.15538439277089575,1.0003400231021629,0,0.03388953487665241
krr,60,0.001,0.1,0.75,0.006079825553741767,0.05783836664094445,0.08320322366211948,0.2051478826764921,0.39671553715119806,0.1929084364821367,0.9945663117484222,0,0.03388953487665241
krr,10,0.001,0.1,1.0,0.0013526864634771556,0.013087669995942316,0.01811475996087326,0.03773076418870598,0.07512178549173194,0.037396798926003505,0.9976467704031775,0,0.04518604650220321
krr,20,0.001,0.1,1.0,0.0027190427649543543,0.025954438864835967,0.03619812255776811,0.07847363379545517,0.1555217277393621,0.07709788132915153,0.9948786822000625,0,0.04518604650220321
krr,30,0.001,0.1,1.0,0.004090399336023564,0.0388579846214124,0.054493065966439436,0.122901125158927,0.24236236177088258,0.11963310525019785,0.991443845218787,0,0.04518604650220321
krr,40,0.001,0.1,1.0,0.005447773046959909,0.051688857073760155,0.07306297831234208,0.17149939089241725,0.3362827124486435,0.1651998288516858,0.9863783040984058,0,0.04518604650220321
krr,50,0.001,0.1,1.0,0.006783583516934068,0.06440950626934251,0.0919163432364792,0.2247186140663251,0.4378741104913935,0.21400615993297825,0.9791386126176405,0,0.04518604650220321
krr,60,0.001,0.1,1.0,0.008106434071655691,0.07711782218792596,0.11123034402926864,0.2837469277838435,0.5490573252104505,0.2668631018858481,0.9698088450986494,0,0.04518604650220321
krr,10,0.001,1.0,0.25,0.00011741060386130088,0.001948407793556162,0.002607450198599421,0.005286124976483244,0.010544918648571586,0.005261391746696133,0.9791876840274966,0,0.006448278452057937
krr,20,0.001,1.0,0.25,0.00023965808191463465,0.0037650143792434232,0.005026805299677889,0.010328490753608224,0.020538868275676834,0.010233382639627508,0.9717449226407004,0,0.006448278452057937
krr,30,0.001,1.0,0.25,0.0003641976092070009,0.005566623930559212,0.007456383927129084,0.015591742058393436,0.03083402475933161,0.015323743341996798,0.9590427779452781,0,0.006448278452057937
