loadstep,alpha,gamma,blend,u_rmse,F_rmse,J_rmse,I1_rmse,I2_rmse,I3_rmse,mean_F_rmse
40,1e-06,0.1,1.0,0.0214420926352226,0.18893754601267052,0.35635911740274107,1.287543550562027,3.9791301236510326,3.1600710721506187,0.098130608666025
10,1e-06,1.0,0.25,0.00027978771085201005,0.006755608083607814,0.009349290626739,0.019146959357917027,0.04037749498379993,0.02152804201750172,0.018181635444626462
20,1e-06,1.0,0.25,0.0007606164256247515,0.012650186776052019,0.01727692094649766,0.04503775722996234,0.08270763800277321,0.04576230702797326,0.018181635444626462
30,1e-06,1.0,0.25,0.0014107603783707198,0.021775482803553608,0.035379292385726874,0.11746014140345061,0.1792004178576285,0.11321002396014798,0.018181635444626462
40,1e-06,1.0,0.25,0.002057466953074836,0.031545264115292404,0.06525770727834243,0.24578956223611675,0.3350747301418257,0.2652317038053588,0.018181635444626462
10,1e-06,1.0,0.5,0.0005417008416292151,0.008985887575391396,0.010986173831482055,0.023561374784522356,0.04832778509574407,0.025592400505361414,0.034213311748877644
20,1e-06,1.0,0.5,0.0015142919866629556,0.023208018921640178,0.030545175042847962,0.0859270618480257,0.15399443541875082,0.08362936007220546,0.034213311748877644
30,1e-06,1.0,0.5,0.0028161691320837097,0.042377185240882485,0.06770589573246676,0.23732184350696442,0.37199252432511326,0.2312799812839784,0.034213311748877644
40,1e-06,1.0,0.5,0.004111240530672154,0.06228215525759651,0.1272832507188065,0.4966490921935784,0.7384812394647531,0.5786827075064788,0.034213311748877644
10,1e-06,1.0,0.75,0.000809492548935701,0.012509195605100174,0.014643742389270527,0.03233154162712508,0.06567637582343394,0.03454681992780889,0.05090212174893073
20,1e-06,1.0,0.75,0.00227009163520385,0.03443921659849929,0.04513592825571951,0.13090341122149468,0.23727415645296063,0.12726268066673954,0.05090212174893073
30,1e-06,1.0,0.75,0.004222743216435717,0.06337377607630287,0.10044939121795986,0.3646658634933234,0.5954431166053186,0.36462731109492896,0.05090212174893073
40,1e-06,1.0,0.75,0.006165798715154421,0.09328629871582059,0.18897216257276606,0.7570487131822013,1.232416099744366,0.953082388435887,0.05090212174893073
10,1e-06,1.0,1.0,0.0010787939182372427,0.01651785815675142,0.019209850594933166,0.0431332340678437,0.08750492257647816,0.04579286665456727,0.06779968254750843
20,1e-06,1.0,1.0,0.003026424421819042,0.0458516054072529,0.06014632606436499,0.17881331115025392,0.32866111490092603,0.17454567659892206,0.06779968254750843
30,1e-06,1.0,1.0,0.005629609215526327,0.08447130072998633,0.13330116354126753,0.499983814747214,0.8497892310259721,0.5144576135117374,0.06779968254750843
40,1e-06,1.0,1.0,0.008220553238515668,0.12435796589604306,0.2506578337490696,1.0296501958657875,1.8297863356972524,1.4007842396967367,0.06779968254750843
10,1e-06,10.0,0.25,8.651013176687303e-05,0.005518984211838607,0.008268232301685259,0.016633124197623368,0.03553640625554142,0.019000566489289234,0.007327754150699726
20,1e-06,10.0,0.25,0.00012293945454858066,0.00606853025035025,0.010468889883935661,0.021860609339500858,0.0464216267089147,0.027603947367987155,0.007327754150699726
30,1e-06,10.0,0.25,0.00017515553290320147,0.007292821978736899,0.018063020298279484,0.04001958133654742,0.0805364477369859,0.06028067234157064,0.007327754150699726
40,1e-06,10.0,0.25,0.00025308445102935996,0.01043068016187315,0.03183713500962688,0.10388020537865153,0.16007163203964306,0.1398291453124766,0.007327754150699726
10,1e-06,10.0,0.5,9.745822072737002e-05,0.004365759942818035,0.006648215236571793,0.013510738076042335,0.028558793364010644,0.01540603273969653,0.010002853569718004
20,1e-06,10.0,0.5,0.00020190089849071046,0.006838333916353418,0.013280999092385804,0.02993577728027053,0.05837556344510256,0.03700083082392778,0.010002853569718004
30,1e-06,10.0,0.5,0.0003197271069043283,0.010453486813338414,0.03108023664366916,0.07166319183529653,0.14289828540844665,0.11385789761706774,0.010002853569718004
40,1e-06,10.0,0.5,0.00048546040477879675,0.018353833606362155,0.06009840257366313,0.203006490057632,0.3315005294592231,0.2930586540350989,0.010002853569718004
10,1e-06,10.0,0.75,0.0001258752414715124,0.004118032213962275,0.006470016079409771,0.013362804252964213,0.027918941600932962,0.015319733454960785,0.013747435695483753
20,1e-06,10.0,0.75,0.00029434163887912315,0.008950538731279122,0.018248734197705414,0.04235240171141478,0.08212112371736557,0.05297604763855621,0.013747435695483753
30,1e-06,10.0,0.75,0.00047382164634071725,0.014816995773841197,0.045480510975192026,0.10621314315192344,0.2202165956216483,0.17682537925306657,0.013747435695483753
40,1e-06,10.0,0.75,0.0007242573281825933,0.027104176062852422,0.0894697837906722,0.3010712069673608,0.5379289414358442,0.4723954864793478,0.013747435695483753
10,1e-06,10.0,1.0,0.00016286011722586367,0.004914689719735445,0.007834550730646709,0.016328111772750956,0.03414757884395271,0.018878937839374058,0.01807364320967146
20,1e-06,10.0,1.0,0.00039081094174137234,0.011699361430657253,0.024062757250160834,0.056524633738757046,0.11159203971182878,0.07200318247119777,0.01807364320967146
30,1e-06,10.0,1.0,0.0006304950829795996,0.019595641965235822,0.06025682637730514,0.14181115647888035,0.3075441157138622,0.2468567176046093,0.01807364320967146
40,1e-06,10.0,1.0,0.0009647187972706966,0.03608487972305732,0.1194015241763437,0.39765990116608113,0.7803617377914056,0.6793108293058641,0.01807364320967146
10,1e-06,30.0,0.25,7.700044869761677e-05,0.0054046701272598766,0.008087110172223232,0.01619953232872324,0.03473376589115381,0.018566700890803093,0.006206943799221853
20,1e-06,30.0,0.25,7.835817414407047e-05,0.0054181658778027966,0.008946765323866296,0.01731703116865789,0.040003054255999364,0.023162281051757046,0.006206943799221853
30,1e-06,30.0,0.25,8.590039833303579e-05,0.005814436891232557,0.011006460399971274,0.02315050012353062,0.050671334973990484,0.0333642665960507,0.006206943799221853
40,1e-06,30.0,0.25,0.0001275277215838253,0.008190502300592182,0.013739599793808822,0.08039400608513335,0.0965605149771302,0.05228585883882709,0.006206943799221853
10,1e-06,30.0,0.5,5.7515674728511474e-05,0.0037278277209025325,0.005627194776442841,0.011165583821937936,0.02404647818099499,0.01292975914065732,0.0065927862364957195
20,1e-06,30.0,0.5,6.687290773187894e-05,0.004062614383091216,0.007341350201828027,0.012849023597880206,0.030923180567075752,0.01948226311798846,0.0065927862364957195
30,1e-06,30.0,0.5,9.351043180967653e-05,0.005559380836124881,0.012735392460421945,0.029249612438300803,0.057227914733631494,0.043534079647495845,0.0065927862364957195
40,1e-06,30.0,0.5,0.0002126230104317721,0.013021322005864248,0.019476176136338508,0.15665598763945388,0.17342319106893597,0.08824774144008875,0.0065927862364957195
10,1e-06,30.0,0.75,4.403659805170342e-05,0.0022836135549958877,0.0036237868638428886,0.006777401134384411,0.015035993298092248,0.008380151436948997,0.007788265062019762
20,1e-06,30.0,0.75,6.84350597140014e-05,0.0034278027893487003,0.007413077260498183,0.0106233438948938,0.028402936520652483,0.020605063362302358,0.007788265062019762
30,1e-06,30.0,0.75,0.00011817374185063204,0.006524574935548805,0.016679080757673,0.039811535759326666,0.07575160615635058,0.0606999844305985,0.007788265062019762
40,1e-06,30.0,0.75,0.00031068336942750884,0.018917068968185655,0.027313897375258273,0.23385382298695429,0.26048923694896636,0.13150516555274105,0.007788265062019762
10,1e-06,30.0,1.0,4.269164420713259e-05,0.0017790540295309063,0.003131217381785163,0.005125111680217366,0.01226885151745142,0.0073538605733862155,0.009774403428648734
20,1e-06,30.0,1.0,8.230503194714234e-05,0.0038847793361126604,0.00912119133350848,0.011977702277177099,0.034111335283051186,0.02604635724470212,0.009774403428648734
30,1e-06,30.0,1.0,0.00015179385906886054,0.008294441800849692,0.021668406050449007,0.05221450425712618,0.10072684771956943,0.08121350973656531,0.009774403428648734
40,1e-06,30.0,1.0,0.00041256533324267954,0.025139338548101676,0.03594987943930978,0.31117759760983277,0.3531404605736083,0.1785146615573808,0.009774403428648734
10,1e-06,100.0,0.25,8.057199899671138e-05,0.005539217256248758,0.008273711194657692,0.016584367620488778,0.03554704552848628,0.018994002878377738,0.006122649580599269
20,1e-06,100.0,0.25,8.058815043344701e-05,0.005522018087069419,0.008962478381452374,0.017723616824512303,0.04056648261113434,0.02313274496841126,0.006122649580599269
30,1e-06,100.0,0.25,8.41981122371308e-05,0.005785974564239361,0.009896316367735263,0.02227182746131203,0.04729795406734488,0.028048967253107415,0.006122649580599269
40,1e-06,100.0,0.25,0.00011349107239583434,0.007643388414839539,0.011960049445337198,0.073130487983409,0.09219021940160889,0.03748760985328857,0.006122649580599269
10,1e-06,100.0,0.5,6.429165986085969e-05,0.004015007522741428,0.005991824949142787,0.01201061292377737,0.02573959744674797,0.013754201731978274,0.006161547164942433
20,1e-06,100.0,0.5,6.558863967121903e-05,0.004112318324307343,0.0065737962131707,0.013205590041465827,0.029779412736543606,0.01698068394237053,0.006161547164942433
30,1e-06,100.0,0.5,7.800319997514828e-05,0.005085784956111971,0.008015819816130513,0.025632451935202083,0.041525013223842465,0.02309626088376173,0.006161547164942433
40,1e-06,100.0,0.5,0.00017382450358455686,0.011433077856608987,0.01378120680751241,0.1415643914419372,0.15913970203679562,0.04575961093225359,0.006161547164942433
10,1e-06,100.0,0.75,5.222051574293068e-05,0.002732808566127015,0.0040842652582415056,0.008171107518571884,0.017519033083024767,0.009373670283486483,0.0068768579061154935
20,1e-06,100.0,0.75,5.576440969828862e-05,0.00309197740342067,0.004699142642634071,0.009882636888869416,0.021227975558323505,0.012179243006039106,0.0068768579061154935
30,1e-06,100.0,0.75,8.279249542564505e-05,0.0053325493169891275,0.007320169443669186,0.03327558956957435,0.04362368784710808,0.02173867581200066,0.0068768579061154935
40,1e-06,100.0,0.75,0.00024838012251243057,0.01635009633792516,0.017525291355925673,0.21092888854933758,0.23212610385084256,0.059499798312988676,0.0068768579061154935
10,1e-06,100.0,1.0,4.7671178218139985e-05,0.0021741204120758824,0.0032853871119438906,0.006523613923020423,0.014025602157716952,0.007538452903486042,0.008284103540571967
20,1e-06,100.0,1.0,5.401711946704107e-05,0.002905197160678077,0.0041128044618178915,0.009160900794600121,0.01835197055035285,0.010722686524936773,0.008284103540571967
30,1e-06,100.0,1.0,9.695161876742379e-05,0.006417953135770335,0.008114627350747675,0.04296946328366985,0.05263546422225133,0.02457819338617465,0.008284103540571967
40,1e-06,100.0,1.0,0.00032758724815257055,0.02163914345376357,0.022096693774192242,0.28022123422122325,0.30619541547436274,0.0755141593269599,0.008284103540571967
10,1e-05,0.1,0.25,0.0006398816771067159,0.007540426253760849,0.010447843637501909,0.02169556908226537,0.045527919422982115,0.02426833653871261,0.027934620434186153
20,1e-05,0.1,0.25,0.0020451735750728604,0.017239461445349366,0.023711517349050686,0.06447916213717814,0.12139356656448477,0.0656654108463598,0.027934620434186153
30,1e-05,0.1,0.25,0.004353736314981233,0.03408790612699223,0.05225275929660187,0.18375887558003431,0.3247622147286573,0.18336533295826862,0.027934620434186153
40,1e-05,0.1,0.25,0.006923015849682594,0.05287068791064217,0.09284598216925062,0.3908564647747324,0.6939680641286634,0.431667581099302,0.027934620434186153
10,1e-05,0.1,0.5,0.0012720196949032637,0.011190219769778416,0.014434105224802242,0.030980888248301516,0.06460039079685284,0.034630049148205416,0.05422021787592213
20,1e-05,0.1,0.5,0.004086708810374929,0.03295878725973249,0.045317358439629626,0.12473287662443536,0.24582659857748945,0.13618362083281121,0.05422021787592213
30,1e-05,0.1,0.5,0.008704066659896549,0.06747207701507563,0.10469812234095241,0.36686137683921033,0.7253813294222718,0.43240833924182714,0.05422021787592213
40,1e-05,0.1,0.5,0.013843322528978888,0.10525978745910199,0.1884808216635671,0.7781341444192269,1.6826795429693362,1.1423495948064673,0.05422021787592213
10,1e-05,0.1,0.75,0.0019067141635082875,0.01600765882615132,0.020409388675331985,0.04406843432182037,0.0932207613805861,0.05048740343083943,0.08102300042516683
20,1e-05,0.1,0.75,0.006129033305200533,0.04916861569785731,0.06874078144253468,0.18714222697937502,0.3925162392758718,0.22467450349194074,0.08102300042516683
30,1e-05,0.1,0.75,0.013054774552806396,0.10110766765755075,0.16042651289341678,0.5538264622949048,1.2380668248386077,0.7847014840854435,0.08102300042516683
40,1e-05,0.1,0.75,0.020763862334373027,0.1578080595191079,0.2900723438858061,1.1695049829292048,3.084428892061752,2.2534520964200424,0.08102300042516683
10,1e-05,0.1,1.0,0.002542050934186971,0.021211562787403656,0.027186978027146095,0.05863140884493217,0.12630063164289115,0.06917070556852249,0.10798006748791686
20,1e-05,0.1,1.0,0.008171555299853282,0.0655058193366018,0.09343063473757249,0.2513105099842834,0.5623403499422452,0.3336837279181307,0.10798006748791686
30,1e-05,0.1,1.0,0.01740557687967919,0.13480661404911465,0.2197362249570137,0.7470309276185575,1.8930246149472842,1.2732099159235524,0.10798006748791686
40,1e-05,0.1,1.0,0.027684460436377255,0.21039627377854733,0.39887171251601244,1.5719507314955083,5.024269209897417,3.890463945888942,0.10798006748791686
10,1e-05,1.0,0.25,0.0003354006332991782,0.006967089133494257,0.009449828791509423,0.019203332908249746,0.04066847997633268,0.02176522394540186,0.02027994411147139
20,1e-05,1.0,0.25,0.0009432940818918578,0.013773259158525307,0.018374756099014178,0.04570437689680598,0.0864159735818539,0.048666284792405194,0.02027994411147139
30,1e-05,1.0,0.25,0.0017904763905988463,0.02448484393803397,0.03848744636141691,0.11920356064804828,0.191108081311911,0.12257534684183675,0.02027994411147139
40,1e-05,1.0,0.25,0.0026453362164385796,0.03589458421583203,0.07038238457007423,0.24945331440415655,0.35805724821555085,0.28325328773366926,0.02027994411147139
10,1e-05,1.0,0.5,0.0006544875705024862,0.009594919807526595,0.011288020957633834,0.023690288668587203,0.04915871266654786,0.026297198877579784,0.0385592561155203
20,1e-05,1.0,0.5,0.001881142120560291,0.025647546269788782,0.03304369810130906,0.08717134475514977,0.1623091547468007,0.09035581727976681,0.0385592561155203
30,1e-05,1.0,0.5,0.0035762253392256044,0.047933586479484994,0.07413827304471662,0.24054925152688478,0.3981598102968085,0.25221516129195604,0.0385592561155203
40,1e-05,1.0,0.5,0.005287030111009837,0.07106097190528082,0.1375748897681273,0.5032697297390666,0.7940336062810083,0.6245765504888479,0.0385592561155203
10,1e-05,1.0,0.75,0.000978459736587415,0.013480453821303499,0.015126039503198421,0.032483830453075443,0.06695207729493033,0.035667633175986646,0.05745365718269796
20,1e-05,1.0,0.75,0.002820702619710147,0.03813904528121926,0.04893440935333313,0.1325306364607549,0.2498853269957932,0.13773549865890794,0.05745365718269796
30,1e-05,1.0,0.75,0.0053628924081017,0.07173309105065746,0.11012400687717269,0.36922034630731465,0.63748038365206,0.3992548984987452,0.05745365718269796
40,1e-05,1.0,0.75,0.00792933411906889,0.1064620385776116,0.20422736059600227,0.7666865907747452,1.3305868882546859,1.0388569676424155,0.05745365718269796
10,1e-05,1.0,1.0,0.0013036801806267095,0.01781911272595646,0.01984143925334468,0.043269178995866034,0.0891179293468686,0.04725951971942139,0.07653940509628451
20,1e-05,1.0,1.0,0.003760692289753717,0.05079442000607657,0.06519612243444305,0.18070455738141983,0.34547144903797866,0.1888532003515744,0.07653940509628451
30,1e-05,1.0,1.0,0.007149789340753933,0.09562180974734177,0.14616608049935972,0.5059752986371244,0.9097548386386954,0.5654417704033619,0.07653940509628451
40,1e-05,1.0,1.0,0.01057179077684181,0.14192227790576328,0.27061929885932634,1.0429899501645516,1.980542773285383,1.538899165094523,0.07653940509628451
10,1e-05,10.0,0.25,9.369937816458833e-05,0.005586953160552702,0.008357976797216197,0.016858171506704517,0.03594004850740561,0.01921416994185189,0.008032532875498483
20,1e-05,10.0,0.25,0.00015421017570424459,0.0064977248182103275,0.011220333191979723,0.024260648477156217,0.049694068388804365,0.029746627787957742,0.008032532875498483
30,1e-05,10.0,0.25,0.00023482113516134703,0.008242088751429509,0.02092631180260386,0.04877552810818664,0.09241630922357534,0.07054608788671056,0.008032532875498483
40,1e-05,10.0,0.25,0.0003366114483613165,0.011803364771801394,0.038702789318015206,0.11826205140459164,0.18793463521186501,0.17148811944084047,0.008032532875498483
10,1e-05,10.0,0.5,0.0001216524959826728,0.0047134344918882964,0.007096423706672934,0.014597361705107972,0.03058974532713708,0.016481620999323838,0.01183702748540193
20,1e-05,10.0,0.5,0.00027383158991868203,0.008231722589378706,0.015533180798762317,0.036727543339908054,0.06903710203389227,0.04348556728387753,0.01183702748540193
30,1e-05,10.0,0.5,0.0004466071220009264,0.012974652371455044,0.03743684950693986,0.09103604488507384,0.17262976175483138,0.13793577229602233,0.01183702748540193
40,1e-05,10.0,0.5,0.0006579373624396425,0.02142830048888568,0.07416690768887012,0.2320768647725403,0.3990439875646039,0.36614403886132496,0.01183702748540193
10,1e-05,10.0,0.75,0.00016691776322367096,0.004915630900016412,0.007474287591987939,0.01577562270333255,0.03255494129238674,0.017735016651308198,0.016684347971951216
20,1e-05,10.0,0.75,0.0004040993620856941,0.01126620505980745,0.021860261047421985,0.05329547678826313,0.10023300547190156,0.06365235831248728,0.016684347971951216
30,1e-05,10.0,0.75,0.0006654471682283021,0.018775028438160674,0.05504716427212258,0.136020006457607,0.26952641779678616,0.21592551666296933,0.016684347971951216
40,1e-05,10.0,0.75,0.000984078959656743,0.031780527489820326,0.11044443573062934,0.34472817488665003,0.6558780324404464,0.5951794187213432,0.016684347971951216
10,1e-05,10.0,1.0,0.000219011879063142,0.00608727631423377,0.009295750284048393,0.01986998860096911,0.04101889158755977,0.022423092868624112,0.022037008142102
20,1e-05,10.0,1.0,0.0005373252671266714,0.014822914247765738,0.02888948582259055,0.07149166633866298,0.13710379789792798,0.08680070789789981,0.022037008142102
30,1e-05,10.0,1.0,0.0008861303529175663,0.02490807686408877,0.07289848733154293,0.1822436731807662,0.3789740882715417,0.30260639779105847,0.022037008142102
40,1e-05,10.0,1.0,0.0013114483386710647,0.042329765142319724,0.14716555623968042,0.4560402253733358,0.9614177473120186,0.8612656651712824,0.022037008142102
10,1e-05,30.0,0.25,7.711855584806804e-05,0.005405063237897689,0.008091947055195533,0.016201557932400985,0.03474412430293844,0.01857917826621137,0.006305090840595672
20,1e-05,30.0,0.25,8.035511244760929e-05,0.005457010571333023,0.009152938725200238,0.017500221081011798,0.04056356050871291,0.023775221728761137,0.006305090840595672
30,1e-05,30.0,0.25,9.139959434846397e-05,0.005932424099136222,0.012275683689895886,0.023943538611461968,0.05476973445522651,0.03852176743789027,0.006305090840595672
40,1e-05,30.0,0.25,0.00013608619111203413,0.008425865454015753,0.017119876834898413,0.08198945501863086,0.10360698520824986,0.07024026259198805,0.006305090840595672
10,1e-05,30.0,0.5,5.913367845535897e-05,0.0037567942179400305,0.005703953798815011,0.011261069112589851,0.02430211246236826,0.013116436458506717,0.006928902695580631
20,1e-05,30.0,0.5,7.670684501173378e-05,0.004291106498985149,0.008344531797313702,0.01387715354619192,0.03407359432751633,0.02249999634685532,0.006928902695580631
30,1e-05,30.0,0.5,0.00011261061413455776,0.006054787836484842,0.016675701970938164,0.03166468641130323,0.07149278539371391,0.058846851233480685,0.006928902695580631
40,1e-05,30.0,0.5,0.0002331375339343523,0.013612922228912503,0.027962798578387335,0.15974750580913613,0.1925837100064929,0.13124585613898423,0.006928902695580631
10,1e-05,30.0,0.75,4.950587402675595e-05,0.0024192049195309144,0.003937777752862849,0.007227190291642602,0.016172983473980627,0.009144344874663667,0.008435205495323573
20,1e-05,30.0,0.75,8.926588555347355e-05,0.004026013084144662,0.009535035632224992,0.013289704073214148,0.03607099544957105,0.026964351590760344,0.008435205495323573
30,1e-05,30.0,0.75,0.00015116500818212314,0.007461458402433796,0.023183628702980394,0.043731955916216494,0.10107730781837823,0.0864488007384392,0.008435205495323573
40,1e-05,30.0,0.75,0.00034232945624578843,0.01983414557518492,0.04064411454531363,0.23822646017908058,0.2963612211847063,0.20174044017110326,0.008435205495323573
10,1e-05,30.0,1.0,5.300368442443719e-05,0.002105197745077126,0.0037942363589237526,0.006235373229727284,0.014872879760567071,0.008963105289813792,0.010722332232064535
20,1e-05,30.0,1.0,0.00011274004990438421,0.004812953716778804,0.012147737849520062,0.016099955830644927,0.0457623134429402,0.03526940215685142,0.010722332232064535
30,1e-05,30.0,1.0,0.00019713704293176603,0.009603768683762984,0.030489803776774606,0.05747874536847863,0.1371375778901359,0.11769000496581052,0.010722332232064535
40,1e-05,30.0,1.0,0.00045500383741790455,0.026367408782639226,0.05403302924082035,0.3166623046953191,0.4112088140815164,0.27939879076979673,0.010722332232064535
10,1e-05,100.0,0.25,7.979637821563933e-05,0.005500805581355748,0.008218517990486958,0.016473693169134003,0.0353100545892683,0.018867189455272954,0.006148941975325029
20,1e-05,100.0,0.25,7.973370249513952e-05,0.005478359739960439,0.008880930225405101,0.01757323585473499,0.04021131719216897,0.022920817158398724,0.006148941975325029
30,1e-05,100.0,0.25,8.38630139472642e-05,0.005771837105458294,0.00983969412418541,0.022578689368855896,0.04717748044746408,0.02797996575867768,0.006148941975325029
40,1e-05,100.0,0.25,0.00011727706971443843,0.007844765474525632,0.01180766331023049,0.07645942408395429,0.09477516725117996,0.037545377047729984,0.006148941975325029
10,1e-05,100.0,0.5,6.261352838611747e-05,0.003922709514567239,0.005856175746558332,0.01173887623943335,0.02515731128495521,0.013443043688293755,0.006272912439344996
20,1e-05,100.0,0.5,6.391681532858815e-05,0.00401861889324581,0.006380511027133237,0.012891987075054154,0.0289557122138906,0.016478160266168503,0.006272912439344996
30,1e-05,100.0,0.5,7.87881364747521e-05,0.005131700633647117,0.007900638551602862,0.02702614316390263,0.04184448894691542,0.023087558624354854,0.006272912439344996
40,1e-05,100.0,0.5,0.00018456089474233877,0.01201862071591982,0.01365088777569706,0.14849344657212638,0.1653452727119361,0.047737490245917676,0.006272912439344996
10,1e-05,100.0,0.75,4.961095272537881e-05,0.002557837670233203,0.0038197445663195073,0.007640686109196237,0.016382214178568114,0.00876809022569276,0.007078505948071298
20,1e-05,100.0,0.75,5.358263060529494e-05,0.002952203690453286,0.004351601686001726,0.009436239168249934,0.019790067656494267,0.011279124767388042,0.007078505948071298
30,1e-05,100.0,0.75,8.598117244572438e-05,0.005507604270192173,0.007170558312840319,0.03587048642929458,0.04492950373864907,0.021974861948735505,0.007078505948071298
40,1e-05,100.0,0.75,0.0002657346797513811,0.01729637816140653,0.017496403401445038,0.2214839581453695,0.2415882240711265,0.06391388193700046,0.007078505948071298
10,1e-05,100.0,1.0,4.460762329933359e-05,0.001929640608672433,0.0029039081919236547,0.005752999081861871,0.012377783578878795,0.006667392332957895,0.008591484827071458
20,1e-05,100.0,1.0,5.2102594715497135e-05,0.002776878085681966,0.003679135268037056,0.00879210707806657,0.016625283872798505,0.009610344582680303,0.008591484827071458
30,1e-05,100.0,1.0,0.00010290082509995069,0.006731431035295488,0.007981645500908359,0.04667900807373592,0.05502516381272377,0.025145324644632545,0.008591484827071458
40,1e-05,100.0,1.0,0.0003512983056381484,0.022927989578635947,0.022171369298920995,0.2945095978009563,0.31867267262511156,0.08231133501207784,0.008591484827071458
10,0.0001,0.1,0.25,0.0006929082999121728,0.007690679936005691,0.01097077413063867,0.023129423666175087,0.04823569038435636,0.025575285809165682,0.029808826815560352
20,0.0001,0.1,0.25,0.0022650836970728346,0.018069971277213815,0.0259813854142007,0.07395945253922134,0.13791033146086856,0.07280251182132869,0.029808826815560352
30,0.0001,0.1,0.25,0.004924611236382567,0.036415261380155495,0.057177064323994095,0.21655151069495604,0.37927016188580487,0.20396777645376127,0.029808826815560352
40,0.0001,0.1,0.25,0.007929094706658925,0.0570593946688664,0.10092275816306584,0.46494607772843627,0.821138367178353,0.477775358487461,0.029808826815560352
10,0.0001,0.1,0.5,0.0013782353501489882,0.011585119306266023,0.015953255584565625,0.034936446829477934,0.07255304201307576,0.0386338832104322,0.05803617616537179
20,0.0001,0.1,0.5,0.004527530955987151,0.03470168689035663,0.05054098277399729,0.14501524497160942,0.28561232929779623,0.15544079710142022,0.05803617616537179
30,0.0001,0.1,0.5,0.009846306889114344,0.07217874806680855,0.11597913136376785,0.43587746509233577,0.8611425627131268,0.4957944150212883,0.05803617616537179
40,0.0001,0.1,0.5,0.01585558994879703,0.11367915039805596,0.20750533213433586,0.9338876264485735,2.015869688524345,1.3045016486366836,0.05803617616537179
10,0.0001,0.1,0.75,0.0020659222094957545,0.016624122962095488,0.022899649434623064,0.050422425292935814,0.1065524123119027,0.057443373209278385,0.08676227997649753
20,0.0001,0.1,0.75,0.006790691026576635,0.05180110542020101,0.07726330955419428,0.2188958700008828,0.46186048754684766,0.2616789867904814,0.08676227997649753
30,0.0001,0.1,0.75,0.014768336387059246,0.10817751242588763,0.17952224266244,0.6626279431362926,1.4925580851740545,0.9245903635826264,0.08676227997649753
40,0.0001,0.1,0.75,0.0237822887408538,0.170446379097806,0.3232781838272275,1.4158160267156832,3.7456916150940684,2.643954373756107,0.08676227997649753
10,0.0001,0.1,1.0,0.002754201807774755,0.022036015579805678,0.03063685813241711,0.06732839868638002,0.1452956907090508,0.07943021201062622,0.11563589891198349
20,0.0001,0.1,1.0,0.009054029397884937,0.06902149093662509,0.10567922608811871,0.29539403270661874,0.6695897110833099,0.39596459365335596,0.11563589891198349
30,0.0001,0.1,1.0,0.01969044937754489,0.1442354978078171,0.24825933846417111,0.8996756609225728,2.31760455679023,1.5366510351867415,0.11563589891198349
40,0.0001,0.1,1.0,0.03170903843155781,0.22725059132368608,0.44984012387336336,1.9190059394528738,6.187915192012028,4.6718963919085015,0.11563589891198349
10,0.0001,1.0,0.25,0.00037214416495668794,0.007016748145058809,0.009428730989783541,0.019114573532546093,0.04053127540081819,0.02173012961733583,0.021341099000844323
20,0.0001,1.0,0.25,0.001079344860439139,0.014234934526361279,0.0184456540825015,0.04582787274786864,0.08686898786610286,0.049126610841840716,0.021341099000844323
30,0.0001,1.0,0.25,0.0020953030452209023,0.02584443056702488,0.0390946539951218,0.1209919045050988,0.19721704180353644,0.1264679167911953,0.021341099000844323
40,0.0001,1.0,0.25,0.003134700815054892,0.038268282764932327,0.07156964706399271,0.25486160248294215,0.37732440015015434,0.2946091109285427,0.021341099000844323
10,0.0001,1.0,0.5,0.000730203669593863,0.00975052979125359,0.01124770454700859,0.02346237530801604,0.048877664849443045,0.026283624126314006,0.04073402620882761
20,0.0001,1.0,0.5,0.002153930040040522,0.02663997706281844,0.033248292956982894,0.08720365548762654,0.163926732964721,0.09206029090940983,0.04073402620882761
30,0.0001,1.0,0.5,0.004186511277462987,0.05071425801808671,0.07539513453677793,0.24370037000971603,0.41491083073953666,0.2641431013922564,0.04073402620882761
40,0.0001,1.0,0.5,0.006265691907085848,0.0758313399631517,0.13997286454419525,0.5129641352546068,0.8509476175925067,0.6650698609973378,0.04073402620882761
10,0.0001,1.0,0.75,0.0010926667513380009,0.013735734414608904,0.01507701187691501,0.032119917604970856,0.06661757330869954,0.035747485455725835,0.06072704324690212
20,0.0001,1.0,0.75,0.0032300116531207485,0.03964177014635986,0.04928861131366284,0.13230578096600537,0.2533119338425636,0.14141887849613352,0.06072704324690212
30,0.0001,1.0,0.75,0.006278504164291919,0.07591625047581485,0.11208700489933086,0.37344125626446445,0.6699636102225409,0.42483387406659373,0.06072704324690212
40,0.0001,1.0,0.75,0.009397197779418423,0.11361441795082484,0.2078181767807401,0.7802822752438164,1.446571971160372,1.132109293367385,0.06072704324690212
10,0.0001,1.0,1.0,0.0014562489384321977,0.018166657937739375,0.019790131430416698,0.04276871321110954,0.08879674639990189,0.04748883481525733,0.08090586602682306
20,0.0001,1.0,1.0,0.004306468078771395,0.05280130725898554,0.0657256043894685,0.18011506521271078,0.3514527711332143,0.195427703020236,0.08090586602682306
30,0.0001,1.0,1.0,0.008370693426797483,0.10120255901546428,0.1489240515220345,0.5112529017330374,0.9640581935872164,0.61190502320003,0.08090586602682306
